url_path,views_total,views_unique
/jdf2e/nutui,1740,941
/jdf2e/nutui/issues,1274,346
/jdf2e/nutui/tree/v4/src,412,137
/jdf2e/nutui/releases,319,198
/jdf2e/nutui/tree/v4/src/packages,316,103
/jdf2e/nutui/tree/v4/src/packages/__VUE,180,68
/jdf2e/nutui/pulls,112,19
/jdf2e/nutui/tree/v4/src/sites,90,35
/jdf2e/nutui/tree/v4/packages,86,25
/jdf2e/nutui/blob/v4/package.json,75,26
