referrer,views_total,views_unique
nutui.jd.com,5578,1312
github.com,2204,327
Google,192,84
oschina.net,161,111
link.juejin.cn,147,90
joyspace.jd.com,79,2
cn.bing.com,68,32
link.segmentfault.com,50,7
jagile.jd.com,46,16
Baidu,39,15
