referrer,views_total,views_unique
nutui.jd.com,3787,789
github.com,578,136
Google,344,129
cn.bing.com,205,83
link.juejin.cn,120,38
Baidu,110,67
medium.com,40,17
Bing,30,13
wx.mail.qq.com,23,1
link.csdn.net,20,14
