referrer,views_total,views_unique
nutui.jd.com,5839,896
github.com,946,213
Google,235,107
link.juejin.cn,132,44
cn.bing.com,111,57
Baidu,72,17
npmjs.com,54,8
link.zhihu.com,31,16
joyspace.jd.com,25,1
ext.dcloud.net.cn,23,4
