referrer,views_total,views_unique
nutui.jd.com,6066,1429
github.com,2366,313
Google,210,79
oschina.net,169,116
link.juejin.cn,80,49
joyspace.jd.com,76,1
cn.bing.com,75,32
link.zhihu.com,61,19
Baidu,60,20
link.segmentfault.com,33,6
