referrer,views_total,views_unique
nutui.jd.com,1523,424
github.com,210,89
Google,208,96
medium.com,102,53
cn.bing.com,84,44
Baidu,33,26
npmjs.com,32,3
taro.zone,20,1
link.juejin.cn,15,15
Bing,12,9
