referrer,views_total,views_unique
nutui.jd.com,3921,676
github.com,570,136
Google,277,144
medium.com,205,67
gitee.com,136,19
cn.bing.com,121,63
Baidu,87,41
Bing,38,18
link.juejin.cn,33,19
npmjs.com,13,5
