url_path,views_total,views_unique
/jdf2e/nutui,2200,1181
/jdf2e/nutui/issues,1592,451
/jdf2e/nutui/releases,431,258
/jdf2e/nutui/tree/v4/src,396,170
/jdf2e/nutui/tree/v4/src/packages,336,148
/jdf2e/nutui/tree/v4/src/packages/__VUE,170,87
/jdf2e/nutui/pulls,166,63
/jdf2e/nutui/search,113,36
/jdf2e/nutui/blob/v4/awesome.md,103,69
/jdf2e/nutui/tree/v4/src/sites,93,53
