referrer,views_total,views_unique
nutui.jd.com,5135,763
github.com,1476,305
Google,167,56
link.juejin.cn,113,79
Baidu,81,36
oschina.net,64,32
cn.bing.com,49,29
link.zhihu.com,45,20
gitee.com,43,13
link.csdn.net,28,18
