referrer,views_total,views_unique
nutui.jd.com,3761,727
github.com,594,136
Google,352,146
cn.bing.com,123,75
medium.com,121,44
Baidu,64,36
Bing,52,26
npmjs.com,48,12
link.juejin.cn,34,21
link.zhihu.com,28,8
