url_path,views_total,views_unique
/jdf2e/nutui,1636,823
/jdf2e/nutui/issues,1372,344
/jdf2e/nutui/tree/v4/src,370,95
/jdf2e/nutui/tree/v4/src/packages,286,77
/jdf2e/nutui/tree/v4/packages,245,65
/jdf2e/nutui/pulls,244,24
/jdf2e/nutui/releases,226,154
/jdf2e/nutui/blob/v4/CHANGELOG.md,153,57
/jdf2e/nutui/tree/v4/src/packages/__VUE,133,42
/jdf2e/nutui/tree/v4/src/sites,77,23
