referrer,views_total,views_unique
nutui.jd.com,3972,827
github.com,551,152
Google,215,121
link.juejin.cn,175,64
cn.bing.com,89,56
medium.com,79,32
Baidu,72,56
51cto.com,48,3
npmjs.com,40,6
Bing,37,16
