referrer,views_total,views_unique
nutui.jd.com,4228,787
github.com,652,157
Google,373,121
link.juejin.cn,122,33
link.zhihu.com,100,13
cn.bing.com,68,37
gitee.com,65,13
blog.csdn.net,24,8
Baidu,15,10
Bing,13,12
