referrer,views_total,views_unique
nutui.jd.com,3432,655
github.com,1677,282
Google,188,83
link.juejin.cn,30,16
gitee.com,30,11
cn.bing.com,27,20
Baidu,26,12
xingyun.jd.com,24,6
link.zhihu.com,18,15
mail.qq.com,16,6
